"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significance"
59.4718622581722,-0.0392488545190258,0.454021468660431,-0.0864471335129323,0.931110980011991,0.999766861607254,"Rpa2","Not Significant"
455.653503451102,0.222822694773017,0.303300186239564,0.734660593307448,0.462546225432012,0.999766861607254,"Themis2","Not Significant"
66.7732905691454,0.823889070605322,0.420056188551334,1.96137824667386,0.0498349156613792,0.999766861607254,"Ppp1r8","Not Significant"
242.912847476442,-0.337108696865489,0.252113041372409,-1.33713311707477,0.181179188865143,0.999766861607254,"Stx12","Not Significant"
338.047873106276,-0.224469274220802,0.247058894294045,-0.908565849702391,0.363579339845632,0.999766861607254,"Fam76a","Not Significant"
236.671395257323,0.651922243763214,0.40871230388193,1.59506390576278,0.110697945860332,0.999766861607254,"Fgr","Not Significant"
27.030239234563,0.476325204942724,0.691723004483068,0.688606858317062,0.491070703976932,0.999766861607254,"Ahdc1","Not Significant"
1417.3789820321,0.0240924120366305,0.182313591834761,0.132148194735072,0.894867076257211,0.999766861607254,"Wasf2","Not Significant"
144.894645721141,-0.0475361282362281,0.290571658978971,-0.163595198524397,0.87004982480294,0.999766861607254,"Tmem222","Not Significant"
47.5576403753831,-0.818576248138569,0.429652621941839,-1.90520482439736,0.0567534513365809,0.999766861607254,"Wdtc1","Not Significant"
87.7337751955153,-0.0331404317973323,0.349153129055695,-0.0949166111928095,0.92438106226457,0.999766861607254,"Slc9a1","Not Significant"
732.234916079324,0.0106722786231315,0.20126333664314,0.0530264418802442,0.957710839772565,0.999766861607254,"Nudc","Not Significant"
33.0819023521914,0.0772088761862945,0.543809616747372,0.14197776907311,0.887097565494322,0.999766861607254,"Gpatch3","Not Significant"
42.8971641025365,-0.0964260181898169,0.481279640760278,-0.200353412077628,0.841204192473733,0.999766861607254,"Gpn2","Not Significant"
10.7340936571484,0.754252744387484,1.00618586241886,0.749615724647795,0.453486177488019,0.999766861607254,"Sfn","Not Significant"
73.3054082234013,-0.213756315752145,0.367916541074476,-0.580991317019572,0.561246305618755,0.999766861607254,"Zdhhc18","Not Significant"
63.8982366754523,-0.0211467942612378,0.391940226669644,-0.0539541308145997,0.956971709281853,0.999766861607254,"Pigv","Not Significant"
621.032009867773,-0.275662478065612,0.266346565896742,-1.0349766558375,0.300679813294432,0.999766861607254,"Arid1a","Not Significant"
548.178892706517,0.182105066401777,0.207719691609218,0.876686581763133,0.380656896950668,0.999766861607254,"Rps6ka1","Not Significant"
492.101996370714,0.14793420845089,0.368309098307898,0.401657762815353,0.687935912988359,0.999766861607254,"Hmgn2","Not Significant"
91.2964291461291,-0.0492633812645937,0.377087758107753,-0.130641688056382,0.896058763020863,0.999766861607254,"Dhdds","Not Significant"
13521.5087642513,-0.0636509520302863,0.224629337592475,-0.283359924008513,0.776900945931691,0.999766861607254,"Cd52","Not Significant"
7084.90371260157,-0.156519322892578,0.196083253887356,-0.798228914451276,0.424737660969184,0.999766861607254,"Sh3bgrl3","Not Significant"
64.0222128289015,0.138657360768264,0.424661612319812,0.32651258495162,0.744036569179657,0.999766861607254,"Cep85","Not Significant"
188.908807138739,0.355379818221499,0.333870987644065,1.06442258049796,0.287137309057845,0.999766861607254,"Zfp593","Not Significant"
71.7986943252545,-0.0633250188891474,0.396422578204372,-0.159741201361393,0.873084943627248,0.999766861607254,"Pdik1l","Not Significant"
508.006523735311,0.539313190512115,0.974206302677183,0.553592384929194,0.579857838766528,0.999766861607254,"Stmn1","Not Significant"
66.4670504630436,-0.367377601781082,0.378198776433081,-0.971387600049748,0.331355301009284,0.999766861607254,"Paqr7","Not Significant"
288.110163429986,-0.235119007014902,0.265603005118119,-0.885227209347048,0.376034099948729,0.999766861607254,"Mtfr1l","Not Significant"
142.834974844251,-0.0848560984004664,0.30153954430566,-0.281409519921708,0.778396317192501,0.999766861607254,"Selenon","Not Significant"
250.924848648443,-0.218974017059188,0.299739807491393,-0.730546999719001,0.465055895150624,0.999766861607254,"Man1c1","Not Significant"
228.241047744982,0.179494393869432,0.253858598169523,0.707064464878073,0.479526417643334,0.999766861607254,"Ldlrap1","Not Significant"
269.804484423615,-0.1757293151209,0.261382412878187,-0.672307341514961,0.501388056968122,0.999766861607254,"Maco1","Not Significant"
1888.39009159838,-0.135258430231027,0.191371535801508,-0.706784473796136,0.479700424602824,0.999766861607254,"Tmem50a","Not Significant"
2753.29802542344,-0.0503860460298598,0.233873080168562,-0.215441837057709,0.829422854491272,0.999766861607254,"Rsrp1","Not Significant"
788.227201886708,0.0680192609445505,0.189475983630709,0.358986187279127,0.719605422459435,0.999766861607254,"Syf2","Not Significant"
866.550275920604,0.172530851838971,0.240095715910223,0.718591963146416,0.472392366702605,0.999766861607254,"Runx3","Not Significant"
1285.30695074391,-0.108108132681499,0.171906730163801,-0.628876673871282,0.529429798241179,0.999766861607254,"Clic4","Not Significant"
1340.21821452727,-0.0462058610503744,0.182121616362412,-0.253708823660049,0.799720516764818,0.999766861607254,"Srrm1","Not Significant"
107.424709627246,0.320790825134321,0.364776989016655,0.879416286644316,0.379175604599618,0.999766861607254,"Rcan3","Not Significant"
48.4071028727764,-0.539731112549709,0.43048865656452,-1.2537638432961,0.209927854807585,0.999766861607254,"Nipal3","Not Significant"
29.3330055053061,1.8386389990891,0.722847144805947,2.54360691925081,0.0109714473452347,0.999766861607254,"Ifnlr1","Not Significant"
456.978496967763,-0.245511670111971,0.272568653785375,-0.900733326089986,0.367730124971046,0.999766861607254,"Srsf10","Not Significant"
344.824257763872,-0.0143248434449893,0.253362380893614,-0.0565389518146508,0.954912466075824,0.999766861607254,"Pnrc2","Not Significant"
28.0139960133364,0.54552558568418,0.6797201040986,0.802573857084337,0.422221083751887,0.999766861607254,"Cnr2","Not Significant"
1031.11236237784,-0.088489116329581,0.1954717924976,-0.452695067656208,0.650768331730019,0.999766861607254,"Fuca1","Not Significant"
430.276591351961,0.0003779263574285,0.214872033974874,0.00175884385900444,0.998596646363591,0.999766861607254,"Hmgcl","Not Significant"
16.8939832739424,0.203821379212631,0.803055242047711,0.253807420138255,0.799644340677575,0.999766861607254,"Gale","Not Significant"
194.477310886745,-0.239351143101245,0.26368537620225,-0.907714893212962,0.364028873253502,0.999766861607254,"Lypla2","Not Significant"
116.1509967737,-0.0306031958077237,0.32330580015512,-0.0946571196466022,0.924587178548471,0.999766861607254,"Pithd1","Not Significant"
485.457281984251,-0.123577780828637,0.222132281766251,-0.556325176358999,0.577988579204224,0.999766861607254,"Eloa","Not Significant"
15884.237656916,-0.155952449655451,0.1697132719619,-0.918917229351758,0.358138867310901,0.999766861607254,"Rpl11","Not Significant"
149.518934926131,0.204443642668626,0.419190735203437,0.487710308219019,0.625755049226077,0.999766861607254,"Id3","Not Significant"
61.5516051539916,0.151671572868046,0.412921393627028,0.36731342867898,0.71338523848354,0.999766861607254,"E2f2","Not Significant"
36.1354609634497,-0.547994630617819,0.547122826985873,-1.00159343311766,0.31653999390146,0.999766861607254,"Tcea3","Not Significant"
17.4674165202256,0.799005722078186,0.781043370148369,1.02299789309575,0.306308841987514,0.999766861607254,"Zfp46","Not Significant"
481.000110177458,-0.0517424457318705,0.257864383942804,-0.200657589624116,0.840966323740342,0.999766861607254,"Hnrnpr","Not Significant"
438.55905593657,0.0406117312991848,0.228852986842289,0.177457728909485,0.859148865658163,0.999766861607254,"Luzp1","Not Significant"
348.343337391874,0.0537697400833054,0.222909152124101,0.241218180460217,0.809386020901423,0.999766861607254,"Kdm1a","Not Significant"
32137.5938687782,-0.192984301287186,0.156070834735087,-1.23651739041927,0.21626630558851,0.999766861607254,"C1qb","Not Significant"
20750.3131873132,-0.23820389214059,0.150908079228396,-1.57847010815156,0.114457650051134,0.999766861607254,"C1qc","Not Significant"
35872.5939726033,-0.0297226748067031,0.179522186046921,-0.165565468320081,0.868498924454257,0.999766861607254,"C1qa","Not Significant"
19.4363186877429,0.149464557127595,0.73488590472575,0.203384710696518,0.838834349171131,0.999766861607254,"Zbtb40","Not Significant"
5057.6006214437,-0.161047760565484,0.172848827247848,-0.93172608185856,0.351478103826716,0.999766861607254,"Cdc42","Not Significant"
34.4569496928867,-0.265484235849767,0.531445739197208,-0.499550972505308,0.617391286960001,0.999766861607254,"2810405F17Rik","Not Significant"
207.312189297918,-0.0121288358661559,0.318636855787349,-0.0380647613289606,0.969636047322342,0.999766861607254,"Usp48","Not Significant"
81.2020404948605,-0.499802687951016,0.362195939884011,-1.3799234969643,0.167610201096006,0.999766861607254,"Ece1","Not Significant"
20.755639558987,-0.325407365101576,0.640411120001283,-0.508122602713277,0.611367364937147,0.999766861607254,"Gm13012","Not Significant"
663.669923196624,-0.204933995418194,0.191068244432305,-1.0725696257224,0.283464259018245,0.999766861607254,"Eif4g3","Not Significant"
660.639175936901,-0.0865846205218514,0.222888881599,-0.38846540886515,0.697671647774952,0.999766861607254,"Hp1bp3","Not Significant"
668.056825582645,-0.356611480094279,0.185518681877307,-1.92224026435313,0.0545755325662769,0.999766861607254,"Ddost","Not Significant"
213.794617538223,-0.321272265640633,0.271385492850794,-1.18382254801389,0.236483314606743,0.999766861607254,"Pink1","Not Significant"
92.6567279415343,-0.152969259802128,0.417354807123464,-0.366520900661091,0.713976419572028,0.999766861607254,"Mul1","Not Significant"
274.809014746543,-0.2151233104984,0.323545228630436,-0.664894090415165,0.506118235803028,0.999766861607254,"Camk2n1","Not Significant"
162.897049519118,-0.00851342545558384,0.353951147330487,-0.024052543747329,0.980810696961953,0.999766861607254,"Pla2g2d","Not Significant"
27.7474926906845,-0.153353612339625,0.589913178882399,-0.259959631059872,0.794894913017567,0.999766861607254,"Otud3","Not Significant"
41.349179173892,0.388436874763838,0.515324513662459,0.753771389610754,0.450986506328117,0.999766861607254,"Tmco4","Not Significant"
13.5142570241863,0.835704484465828,0.965442452858156,0.865618123578217,0.386699613461015,0.999766861607254,"Nbl1","Not Significant"
1141.47828347399,-0.100861270522485,0.198297236624995,-0.508636793124989,0.611006834159411,0.999766861607254,"Micos10","Not Significant"
24.7242860563183,-0.274771016602997,0.707710209040833,-0.388253572002865,0.697828391721426,0.999766861607254,"Gm16287","Not Significant"
2121.20085368329,-0.119612519479366,0.165117775230139,-0.724407286330331,0.468815727892271,0.999766861607254,"Capzb","Not Significant"
62.4156212279527,0.260120975088975,0.543630354583217,0.478488687940174,0.632302423701754,0.999766861607254,"Pqlc2","Not Significant"
130.441001219218,0.0338048731985002,0.313619416218657,0.10778947810722,0.914162689513067,0.999766861607254,"Akr7a5","Not Significant"
212.289206439874,0.120992933664235,0.291890927971236,0.41451419715298,0.678497571863231,0.999766861607254,"Mrto4","Not Significant"
120.250547007668,-0.354021771974655,0.304418100571162,-1.16294586724779,0.244851466208919,0.999766861607254,"Emc1","Not Significant"
268.330184646772,-0.0179984003597163,0.235449164299151,-0.0764428296583304,0.939066796128132,0.999766861607254,"Ubr4","Not Significant"
73.4272012699754,0.227178295206264,0.410557080023456,0.553341560187646,0.580029547607105,0.999766861607254,"Iffo2","Not Significant"
26.463464025935,0.672462299474936,0.629982121411801,1.06743076766676,0.2857773610231,0.999766861607254,"Aldh4a1","Not Significant"
137.250196999916,0.107579776761861,0.321252479746678,0.334876097599907,0.737718553462955,0.999766861607254,"Arhgef10l","Not Significant"
332.827828621131,-0.116090767999509,0.229611200936554,-0.505597146506747,0.613139485178007,0.999766861607254,"Rcc2","Not Significant"
116.810015624515,-0.0388878673778612,0.36206265806411,-0.107406457174535,0.914466532057782,0.999766861607254,"Padi2","Not Significant"
1049.3656966993,0.0348772821241158,0.261222106868819,0.133515813581698,0.893785458807274,0.999766861607254,"Sdhb","Not Significant"
408.803980544554,0.277741078488626,0.307168217060344,0.904198621675961,0.365890090928734,0.999766861607254,"Atp13a2","Not Significant"
15.2729875086757,0.800927785040186,0.857120380967554,0.934440252296958,0.350076842374185,0.999766861607254,"Crocc","Not Significant"
584.552504228055,-0.145233950502447,0.230414727704886,-0.630315396715705,0.528488251401515,0.999766861607254,"Necap2","Not Significant"
331.178848740742,0.168817512119862,0.231240734724758,0.730050924292393,0.4653590574612,0.999766861607254,"Szrd1","Not Significant"
80.3938037338059,-0.248027658800116,0.373494244001189,-0.664073577528351,0.506643220369698,0.999766861607254,"Fbxo42","Not Significant"
13.1353505381484,3.53775476184752,1.62131796400394,2.18202403254129,0.0291077590972326,0.999766861607254,"Epha2","Not Significant"
47.6475835487324,0.25137912602456,0.481208783551476,0.522390975844831,0.601398137860811,0.999766861607254,"Zbtb17","Not Significant"
254.261527347434,-0.0393668010849714,0.238111319926386,-0.165329397599165,0.868684721261723,0.999766861607254,"Spen","Not Significant"
196.163970031941,-0.0433011666698065,0.254682722038415,-0.170020040320109,0.864994376206919,0.999766861607254,"Fblim1","Not Significant"
197.329893418369,0.161607677116802,0.25815761194144,0.626003920246446,0.531312369995806,0.999766861607254,"Plekhm2","Not Significant"
379.18964693016,-0.102426281526396,0.248266620047058,-0.412565658270861,0.679924866344081,0.999766861607254,"Ddi2","Not Significant"
74.4964692682875,-0.36964963410622,0.366264103182404,-1.00924341450445,0.312857910310626,0.999766861607254,"Dnajc16","Not Significant"
68.1867679628708,0.654701987429259,0.431233220056597,1.51820860958563,0.128961817771939,0.999766861607254,"Casp9","Not Significant"
2993.10090455096,0.0480107331534357,0.168753508645434,0.284502132956005,0.776025599681428,0.999766861607254,"Efhd2","Not Significant"
8.71478597359029,-0.880621613653967,0.996407107598916,-0.88379700118362,0.37680580550858,0.999766861607254,"Gm29367","Not Significant"
39.0672771334306,0.0363022035389136,0.610509927696751,0.0594621019118716,0.952584050334024,0.999766861607254,"Fhad1","Not Significant"
60.5659942155044,-0.340191463796073,0.440231646263184,-0.772755586027763,0.439667042931212,0.999766861607254,"4930455G09Rik","Not Significant"
184.619518548655,-0.0642238511995791,0.301797422796559,-0.212804505102988,0.831479449665964,0.999766861607254,"Tmem51","Not Significant"
9.92656235827709,-0.175657482445357,0.987009791065997,-0.177969341373647,0.858747053376301,0.999766861607254,"Tmem51os1","Not Significant"
278.695381978906,0.0431876944241251,0.242567409989144,0.178044092675343,0.858688347955061,0.999766861607254,"Prdm2","Not Significant"
29.9774535503212,-0.792632911407246,0.551837367653641,-1.43635237094843,0.150902098780373,0.999766861607254,"Pramef8","Not Significant"
593.892175399052,-0.453672022918326,0.262887211972001,-1.72572876221398,0.0843962210506824,0.999766861607254,"Dhrs3","Not Significant"
139.185775312804,0.393797428758136,0.300779698767568,1.30925534659322,0.190447869899935,0.999766861607254,"Vps13d","Not Significant"
445.058468472407,-0.0785623187980354,0.260173205192308,-0.301961605692508,0.762681331737477,0.999766861607254,"Tnfrsf1b","Not Significant"
149.328886688802,0.0125904250366371,0.316118261527414,0.0398282116819285,0.968230084400988,0.999766861607254,"Gm13212","Not Significant"
13.5623136516394,0.384052458033851,0.951950853089572,0.403437274925909,0.686626569947549,0.999766861607254,"Gm13166","Not Significant"
158.824938076687,-0.116219720152303,0.312633568699559,-0.371744213635581,0.710083302607111,0.999766861607254,"Zfp992","Not Significant"
19.9827244147208,0.334031951838834,0.69535913800255,0.480373282787878,0.630961988469504,0.999766861607254,"Zfp993","Not Significant"
71.5373361557098,-0.040295942061272,0.418817454020152,-0.0962136168740787,0.923350916286961,0.999766861607254,"Zfp991","Not Significant"
152.286892873064,0.481007946362699,0.302053540381212,1.59245922347288,0.111281558284567,0.999766861607254,"Zfp984","Not Significant"
63.5527637927327,0.431301257431101,0.457483973375175,0.942768014907919,0.345799575308493,0.999766861607254,"Gm20707","Not Significant"
32.1358748191328,0.271490749965496,0.551017871652421,0.492707703202683,0.622219133909388,0.999766861607254,"Zfp933","Not Significant"
83.3202812472571,-0.186763156642343,0.359459793999622,-0.519566192825836,0.603365966294184,0.999766861607254,"Miip","Not Significant"
70.4531202553654,0.0778578907041551,0.409647463920376,0.190060716985882,0.849261552249634,0.999766861607254,"Mfn2","Not Significant"
165.189122771656,-0.102684614098697,0.304835022993573,-0.336853072492469,0.736227662597642,0.999766861607254,"Plod1","Not Significant"
187.539086620215,-0.031952283766878,0.27723284971189,-0.115254320691375,0.908243543813565,0.999766861607254,"2510039O18Rik","Not Significant"
43.7229052455154,-0.376780064569243,0.511403146674482,-0.73675742321756,0.461269879405936,0.999766861607254,"Clcn6","Not Significant"
87.7571346010705,0.637684268762482,0.542974425094163,1.17442781702268,0.240223708721166,0.999766861607254,"Mthfr","Not Significant"
170.197065038027,0.0405808689434862,0.278273615914254,0.145830817665411,0.884054946986662,0.999766861607254,"Agtrap","Not Significant"
80.8256897163424,-0.104262305738422,0.455812752435749,-0.228739334696694,0.819071520504177,0.999766861607254,"Mad2l2","Not Significant"
192.197332103441,0.0722897536325919,0.325575142176949,0.222037079210742,0.824285018643154,0.999766861607254,"Fbxo6","Not Significant"
12.3284224109891,0.674936133610887,1.05945893363753,0.637057381066741,0.524087467916237,0.999766861607254,"Fbxo44","Not Significant"
20.9299722393942,0.405579174311298,0.716888496343828,0.565749313010007,0.571564207455302,0.999766861607254,"Ubiad1","Not Significant"
89.4272286780704,0.560350461671561,0.399642525586561,1.40212921747786,0.160876663650485,0.999766861607254,"Mtor","Not Significant"
148.625395971555,0.104255329970982,0.294231801078024,0.354330597810994,0.723091139552162,0.999766861607254,"Exosc10","Not Significant"
